id_hecho,titulo,descripcion,categoria,latitud,longitud,fecha_del_hecho
10281,Venta de drogas en un parque público en plena noche 78257607,"Un hecho de venta de drogas fue investigado en las afueras en la calle Calle Tierra del Fuego, en plena hora pico, según testigos.",Venta de drogas,-34.624455,-58.474987,13/7/2024
10282,Corrupción en una estación de servicio durante el fin de semana 33493429,"Un hecho de corrupción fue denunciado en las afueras en la calle Calle La Pampa, en plena temporada de vacaciones, según testigos.",Corrupción,-34.619232,-58.527376,28/2/2025
10283,Homicidio en una calle transitada en plena noche 29326957,"Un hecho de homicidio fue investigado en una calle transitada en la calle Diagonal Pte. Perón, al amanecer, según testigos.",Homicidio,-34.678018,-58.507533,28/2/2024
10284,Violencia de género en una estación de servicio en plena hora pico 96503716,"Un hecho de violencia de género fue denunciado en una calle transitada en la calle Blv. 8, en plena temporada de vacaciones, según testigos.",Violencia de género,-34.669335,-58.380042,23/6/2020
10285,Delito informático en una estación de servicio en un día lluvioso 26146361,"Un hecho de delito informático fue denunciado en un parque público en la calle Calle Río Gallegos, al amanecer, según testigos.",Delito informático,-34.660282,-58.44313,9/8/2023
10286,Estafa en las afueras al amanecer 38566230,"Un hecho de estafa fue captado por cámaras en un supermercado en la calle Avenida Ciudad Autónoma de Buenos Aires, en plena temporada de vacaciones, según testigos.",Estafa,-34.560376,-58.386418,27/6/2021
10287,Corrupción en un barrio residencial por la mañana 62383439,"Un hecho de corrupción se detectó en una zona turística en la calle Avenida Chubut, al amanecer, según testigos.",Corrupción,-34.622799,-58.434308,11/7/2021
10288,Accidente de tránsito en una calle transitada en plena hora pico 23801433,"Un hecho de accidente de tránsito se registró en un transporte público en la calle Calle Viedma, a media tarde, según testigos.",Accidente de tránsito,-34.594922,-58.478693,5/10/2021
10289,Accidente de tránsito en una zona turística al amanecer 17033090,"Un hecho de accidente de tránsito fue investigado en una zona turística en la calle Av. Mitre, en un día lluvioso, según testigos.",Accidente de tránsito,-34.667328,-58.499717,27/2/2021
10290,Allanamiento en un transporte público en un día lluvioso 97356482,"Un hecho de allanamiento ocurrió en un transporte público en la calle Avenida Alvear, en un día lluvioso, según testigos.",Allanamiento,-34.552351,-58.525809,5/5/2022
10291,Venta de drogas en una zona turística por la mañana 14062862,"Un hecho de venta de drogas se registró en un barrio residencial en la calle Camino J.J. Castelli, en un día lluvioso, según testigos.",Venta de drogas,-34.69798,-58.402702,4/11/2022
10292,Accidente de tránsito en una zona turística al amanecer 23229195,"Un hecho de accidente de tránsito fue investigado en un supermercado en la calle Avenida 2, en plena temporada de vacaciones, según testigos.",Accidente de tránsito,-34.562319,-58.352631,20/8/2020
10293,Allanamiento en una estación de servicio en plena noche 27644543,"Un hecho de allanamiento tuvo lugar en un supermercado en la calle Diag. La Rioja, en plena hora pico, según testigos.",Allanamiento,-34.620874,-58.39888,16/9/2020
10294,Venta de drogas en un parque público al amanecer 51543464,"Un hecho de venta de drogas generó intervención policial en el centro de la ciudad en la calle Avenida J.M. de Rosas, en plena temporada de vacaciones, según testigos.",Venta de drogas,-34.652933,-58.426249,2/12/2023
10295,Venta de drogas en una estación de servicio durante el fin de semana 41747428,"Un hecho de venta de drogas fue reportado en un transporte público en la calle Avenida 2, en plena hora pico, según testigos.",Venta de drogas,-34.666795,-58.505773,6/7/2021
10296,Allanamiento en una calle transitada a media tarde 80148885,"Un hecho de allanamiento fue denunciado en el centro de la ciudad en la calle Diagonal Posadas, en plena hora pico, según testigos.",Allanamiento,-34.648359,-58.409237,7/6/2020
10297,Estafa en un transporte público en un día lluvioso 16368553,"Un hecho de estafa motivó una llamada al 911 en el centro de la ciudad en la calle Diagonal 6, en plena hora pico, según testigos.",Estafa,-34.617148,-58.384763,4/3/2024
10298,Violencia de género en un transporte público en plena noche 37842485,"Un hecho de violencia de género generó intervención policial en una estación de servicio en la calle Diag. 6, al amanecer, según testigos.",Violencia de género,-34.665263,-58.482722,23/8/2024
10299,Robo en un supermercado en plena temporada de vacaciones 50592756,"Un hecho de robo generó intervención policial en el centro de la ciudad en la calle Diagonal 3, en plena temporada de vacaciones, según testigos.",Robo,-34.564701,-58.397308,26/12/2024
10300,Allanamiento en un transporte público en plena temporada de vacaciones 50933660,"Un hecho de allanamiento fue denunciado en un transporte público en la calle Avenida La Rioja, por la mañana, según testigos.",Allanamiento,-34.659577,-58.424143,18/7/2022
10301,Corrupción en una calle transitada en plena noche 32518545,"Un hecho de corrupción fue investigado en una calle transitada en la calle Diag. Santiago del Estero, al amanecer, según testigos.",Corrupción,-34.694893,-58.475981,3/9/2021
10302,Accidente de tránsito en un parque público en plena noche 52474807,"Un hecho de accidente de tránsito fue captado por cámaras en un transporte público en la calle Calle Saavedra, durante el fin de semana, según testigos.",Accidente de tránsito,-34.593377,-58.4574,25/7/2021
10303,Hurto en un supermercado en plena temporada de vacaciones 19124005,"Un hecho de hurto ocurrió en un parque público en la calle Diagonal Omar Nuñez, en plena temporada de vacaciones, según testigos.",Hurto,-34.568525,-58.455342,23/5/2024
10304,Estafa en una estación de servicio a media tarde 27363524,"Un hecho de estafa generó intervención policial en un transporte público en la calle Calle Santa Fe, durante el fin de semana, según testigos.",Estafa,-34.556664,-58.425861,24/8/2022
10305,Vandalismo en un parque público en plena hora pico 99317987,"Un hecho de vandalismo ocurrió en un barrio residencial en la calle Av. J.J. Castelli, por la mañana, según testigos.",Vandalismo,-34.599052,-58.357664,17/4/2022
10306,Hurto en el centro de la ciudad a media tarde 82948957,"Un hecho de hurto tuvo lugar en una zona turística en la calle Diagonal Mitre, en plena noche, según testigos.",Hurto,-34.62178,-58.489442,22/10/2024
10307,Robo en un supermercado durante el fin de semana 18716165,"Un hecho de robo motivó una llamada al 911 en las afueras en la calle Calle San Salvador de Jujuy, a media tarde, según testigos.",Robo,-34.571696,-58.395509,4/11/2024
10308,Vandalismo en un parque público en plena hora pico 1628383,"Un hecho de vandalismo se registró en una calle transitada en la calle Avenida 3, a media tarde, según testigos.",Vandalismo,-34.557655,-58.515935,3/6/2020
10309,Accidente de tránsito en un parque público por la mañana 9301304,"Un hecho de accidente de tránsito fue investigado en una calle transitada en la calle Blv. Neuquén, durante el fin de semana, según testigos.",Accidente de tránsito,-34.562776,-58.431266,22/11/2022
10310,Homicidio en una zona turística en plena noche 93732946,"Un hecho de homicidio motivó una llamada al 911 en las afueras en la calle Av. 7, por la mañana, según testigos.",Homicidio,-34.698716,-58.506613,13/6/2021
10311,Amenaza en un parque público al amanecer 53854587,"Un hecho de amenaza fue investigado en un supermercado en la calle Avenida Catamarca, por la mañana, según testigos.",Amenaza,-34.678539,-58.362444,13/12/2023
10312,Robo en un supermercado a media tarde 10386474,"Un hecho de robo fue denunciado en una calle transitada en la calle Avenida 3, a media tarde, según testigos.",Robo,-34.566144,-58.377528,5/3/2025
10313,Robo en un supermercado en plena noche 12428930,"Un hecho de robo generó intervención policial en un transporte público en la calle Avenida Neuquén, por la mañana, según testigos.",Robo,-34.697003,-58.456501,30/3/2022
10314,Homicidio en una calle transitada durante el fin de semana 53228335,"Un hecho de homicidio se detectó en un supermercado en la calle Diagonal J.B. Alberdi, en un día lluvioso, según testigos.",Homicidio,-34.662434,-58.425956,21/11/2020
10315,Corrupción en un parque público por la mañana 56520815,"Un hecho de corrupción generó intervención policial en un parque público en la calle Calle 6, en plena hora pico, según testigos.",Corrupción,-34.649135,-58.482036,4/12/2020
10316,Vandalismo en un parque público por la mañana 57056189,"Un hecho de vandalismo fue reportado en una zona turística en la calle Av. Alem, en un día lluvioso, según testigos.",Vandalismo,-34.600601,-58.481115,17/11/2021
10317,Vandalismo en el centro de la ciudad en plena hora pico 19369367,"Un hecho de vandalismo fue denunciado en un supermercado en la calle Calle Buenos Aires, en plena temporada de vacaciones, según testigos.",Vandalismo,-34.684761,-58.368973,28/9/2021
10318,Amenaza en una calle transitada durante el fin de semana 44437534,"Un hecho de amenaza fue denunciado en un barrio residencial en la calle Diagonal 3, en un día lluvioso, según testigos.",Amenaza,-34.594134,-58.50732,14/4/2025
10319,Violencia de género en una calle transitada en un día lluvioso 38603791,"Un hecho de violencia de género motivó una llamada al 911 en una zona turística en la calle Calle Río Gallegos, por la mañana, según testigos.",Violencia de género,-34.628399,-58.414739,25/11/2023
10320,Hurto en un parque público en plena noche 10607558,"Un hecho de hurto fue investigado en un parque público en la calle Diagonal 3, a media tarde, según testigos.",Hurto,-34.590816,-58.491323,5/7/2024
10321,Allanamiento en una calle transitada a media tarde 54770785,"Un hecho de allanamiento tuvo lugar en una estación de servicio en la calle Diagonal Comodoro Rivadavia, en plena hora pico, según testigos.",Allanamiento,-34.640625,-58.423507,11/2/2021
10322,Allanamiento en un barrio residencial en un día lluvioso 96704604,"Un hecho de allanamiento fue investigado en una calle transitada en la calle Av. 6, durante el fin de semana, según testigos.",Allanamiento,-34.60609,-58.356654,20/9/2023
10323,Hurto en un barrio residencial en un día lluvioso 75433866,"Un hecho de hurto motivó una llamada al 911 en un parque público en la calle Av. Alem, en un día lluvioso, según testigos.",Hurto,-34.605375,-58.456859,20/2/2024
10324,Delito informático en un barrio residencial durante el fin de semana 38034167,"Un hecho de delito informático fue investigado en una estación de servicio en la calle Diagonal Rivadavia, por la mañana, según testigos.",Delito informático,-34.67811,-58.517521,21/3/2022
10325,Vandalismo en una calle transitada en plena noche 23414657,"Un hecho de vandalismo fue captado por cámaras en un supermercado en la calle Avenida 7, en plena hora pico, según testigos.",Vandalismo,-34.650867,-58.478385,31/12/2023
10326,Homicidio en una calle transitada en plena temporada de vacaciones 98840562,"Un hecho de homicidio se detectó en un parque público en la calle Calle La Plata, en un día lluvioso, según testigos.",Homicidio,-34.62819,-58.369318,7/9/2023
10327,Estafa en un parque público en un día lluvioso 48041187,"Un hecho de estafa ocurrió en un supermercado en la calle Calle Rivadavia, en plena hora pico, según testigos.",Estafa,-34.636613,-58.401274,18/7/2024
10328,Hurto en una estación de servicio en plena temporada de vacaciones 7936774,"Un hecho de hurto fue reportado en un parque público en la calle Diagonal Belgrano, durante el fin de semana, según testigos.",Hurto,-34.600743,-58.521029,24/5/2022
10329,Accidente de tránsito en una estación de servicio al amanecer 33548389,"Un hecho de accidente de tránsito motivó una llamada al 911 en una zona turística en la calle Avenida 6, por la mañana, según testigos.",Accidente de tránsito,-34.62375,-58.385698,18/7/2020
